10,005,04,110,0000,1,謝建宇,999,1,,37,,專科,N, , 
10,005,04,110,0000,2,風英雄,1,1,,59,,高中,N,*, 
10,005,04,110,0000,3,風勝華,999,1,,56,,高中,N,*, 
10,005,04,110,0000,4,劉金鳳,1,2,,59,,高中,Y, , 
10,013,04,240,0000,1,潘義輝,999,1,,58,,大學,Y,*, 
10,015,02,080,0000,1,邱福順Kacaw.Folaw,1,1,,47,,專科,Y,*, 
10,015,02,080,0000,2,吳素英,999,2,,55,,專科,N,*, 
10,015,02,080,0000,3,陳天高,1,1,,57,,專科,N, , 
10,015,02,080,0000,4,曾聰明,1,1,,58,,其他,Y, , 
10,015,02,080,0000,5,曾金水,1,1,,47,,高中,N,*, 
10,015,02,080,0000,6,司玉花Akiyok.Sawmah,1,2,,48,,其他,Y,*, 
10,015,02,080,0000,7,林俊榮,999,1,,35,,高中,Y, , 
10,015,02,080,0000,8,嘎助.馬庫兒Kacu.Makur,1,1,,44,,高中,N,*, 
10,015,03,070,0000,1,蔡智輝,999,1,,52,,高中,N,*, 
10,015,03,070,0000,2,楊榮川,1,1,,56,,高中,N, , 
10,015,03,070,0000,3,吳榮豊,1,1,,59,,高中,N,*, 
10,015,03,070,0000,4,黃賢治,999,1,,65,,高中,Y, , 
10,015,03,070,0000,5,鄭萬正 Ipay-Kaeti,1,1,,52,,高中,N,*, 
10,015,03,090,0000,1,鍾紫韻,1,2,,39,,大學,Y, , 
10,015,03,090,0000,2,都承延,999,1,,40,,專科,N,-0, 
10,015,03,090,0000,3,陳秀蘭,999,2,,47,,高中,N, , 
10,015,03,090,0000,4,黃忠盛,1,1,,67,,其他,N,*, 
10,015,03,090,0000,5,許素馨,999,2,,43,,其他,N, , 
10,015,03,090,0000,6,吳偉諍,999,1,,36,,高中,N, , 
10,015,03,090,0000,7,林玉芬,999,2,,48,,碩士,N,!, 
10,015,03,090,0000,8,古阿宗,999,1,,63,,高中,N, , 
10,015,03,090,0000,9,哈尼.噶照Hani Kacaw,999,1,,34,,專科,Y,*, 
10,015,03,090,0000,10,林英光,1,1,,57,,高中,N, , 
10,015,03,090,0000,11,黃忠治,1,1,,55,,高中,Y,*, 
10,015,03,030,0000,1,許進德,999,1,,59,,高中,N,*, 
10,015,03,030,0000,2,林彩英,1,2,,51,,高中,Y, , 
10,015,03,100,0000,1,潘務本Saw Mah,999,1,,48,,高中,N,*, 
10,015,03,100,0000,2,陳美齡,1,2,,60,,高中,Y,*, 
10,015,03,100,0000,3,陳盛發Sawmah‧Kisa,999,1,,53,,其他,N, , 
10,015,03,100,0000,4,林同助,1,1,,71,,高中,N, , 
10,015,04,040,0000,1,張金生 Usingcidal．Tono,1,1,,66,,高中,Y, , 
10,015,04,040,0000,2,葛秋夫 Di．Han．Ulawer．Panay,1,1,,62,,專科,N,*, 
10,015,04,040,0000,3,田金峰,1,1,,60,,高中,Y,*, 
10,015,04,050,0000,1,周駿宥,1,1,,32,,大學,Y,*, 
10,015,04,050,0000,2,陳進德,1,1,,48,,專科,Y,*, 
10,015,04,060,0000,1,古新松 Habay Ayal,999,1,,59,,其他,N, , 
10,015,04,060,0000,2,吳國民,999,1,,49,,專科,N, , 
10,015,04,060,0000,3,張玉妹 Dungi Lu’uh,999,2,,64,,高中,N,*, 
10,015,04,060,0000,4,許天榮,1,1,,60,,其他,Y, , 
10,015,04,060,0000,5,馬其山 Lasang Cilu,999,1,,55,,高中,N,*, 
10,015,04,060,0000,6,楊玉蓮,999,2,,59,,高中,N, , 
10,015,04,060,0000,7,林勝智,1,1,,70,,專科,Y, , 
10,015,04,060,0000,8,林晨延,1,1,,59,,專科,Y,*, 
10,015,04,020,0000,1,黃新德Amid ‧Apak,1,1,,52,,高中,Y,*, 
10,015,04,020,0000,2,高進福Nofo‧Mayaw,999,1,,52,,專科,N,*, 
10,015,04,020,0000,3,劉玉珍Fadah‧Iyong,999,2,,64,,高中,N, , 
10,015,04,020,0000,4,連金福,999,1,,48,,高中,N, , 
10,015,04,070,0000,1,楊秀梅 Cihek . Kaleting,1,2,,45,,高中,Y,!, 
10,015,04,070,0000,2,楊天明,999,1,,56,,高中,N,-0, 
10,015,04,070,0000,3,林金城 Fono . Namoh,1,1,,57,,高中,Y,*, 
10,015,04,070,0000,4,吳輝明,1,1,,62,,高中,N,*, 
10,015,04,030,0000,1,陳慶安,1,1,,58,,高中,N, , 
10,015,04,030,0000,2,葉微琪,999,2,,44,,大學,N,*, 
10,015,04,030,0000,3,秀吉˙撒夫洛,1,1,,50,,高中,N,*, 
10,015,04,030,0000,4,楊敏雄,999,1,,53,,高中,N, , 
10,015,05,010,0000,1,李正文,1,1,,49,,專科,N,*, 
10,015,05,010,0000,2,王乂航,999,1,,64,,專科,N, , 
10,015,05,010,0000,3,平島‧部定,1,1,,48,,專科,N,*, 
10,015,05,010,0000,4,李光勝A‧Ving,999,1,,62,,專科,N, , 
10,015,05,010,0000,5,林明慶,90,1,,45,,專科,N, , 
10,014,02,020,0000,1,陳明德,999,1,,57,,高中,N, , 
10,014,02,020,0000,2,陳秋花,999,2,,53,,高中,N, , 
10,014,02,020,0000,3,陳幸主,1,1,,54,,其他,Y,*, 
10,014,02,020,0000,4,胡明發,999,1,,45,,專科,N,*, 
10,014,02,020,0000,5,楊秋珍,1,2,,51,,高中,Y,*, 
10,014,02,020,0000,6,蔡新輝 Son Tok Kulas,1,1,,61,,高中,Y,*, 
10,014,02,020,0000,7,陳振明,1,1,,59,,高中,Y,*, 
10,014,02,020,0000,8,楊世光,234,1,,52,,高中,N,*, 
10,014,02,020,0000,9,葉榮福,1,1,,63,,高中,Y, , 
10,014,02,070,0000,1,陳金勝 Poya,1,1,,57,,其他,Y,*, 
10,014,02,070,0000,2,張瑜,1,1,,63,,其他,Y,*, 
10,014,02,070,0000,3,黃金妹,1,2,,56,,高中,Y, , 
10,014,02,070,0000,4,陳光明 Sawmah Futor,1,1,,50,,高中,N, , 
10,014,02,070,0000,5,李春成,999,1,,66,,其他,Y,*, 
10,014,02,070,0000,6,黃美珠,1,2,,50,,其他,N,*, 
10,014,02,080,0000,1,王掙強 Kapa‧Piaw,1,1,,60,,高中,N, , 
10,014,02,080,0000,2,白金榮,1,1,,52,,其他,Y,*, 
10,014,02,080,0000,3,吳國星,999,1,,55,,其他,N,*, 
10,014,02,080,0000,4,張美英 Panay‧Simoy,999,2,,50,,其他,Y, , 
10,014,02,080,0000,5,林錦顯 Kacaw‧Lafa,999,1,,35,,高中,N,*, 
10,014,02,080,0000,6,李光蘭 Coko‧ufad,1,2,,57,,高中,Y,*, 
10,014,03,040,0000,1,田明元,1,1,,58,,其他,N,*, 
10,014,03,040,0000,2,陳四德,1,1,,66,,其他,Y,*, 
10,014,03,040,0000,3,黃學臺,999,1,,51,,其他,N,-0, 
10,014,03,040,0000,4,李芳媚,1,2,,56,,專科,Y,!, 
10,014,03,040,0000,5,鄭崗山,1,1,,44,,其他,Y,*, 
10,014,03,040,0000,6,陳秀瑛,1,2,,48,,高中,N, , 
10,014,03,050,0000,1,陽勝榮,999,1,,61,,高中,N,*, 
10,014,03,050,0000,2,李鴻斌,999,1,,43,,高中,N, , 
10,014,03,050,0000,3,周菊英,1,2,,53,,高中,Y, , 
10,014,03,050,0000,4,陽志明,1,1,,48,,大學,N,*, 
10,014,03,090,0000,1,林秋月,1,2,,46,,高中,N, , 
10,014,03,090,0000,2,林志堅,1,1,,62,,大學,Y,*, 
10,014,03,090,0000,3,林秀芳 talealan juku,1,2,,53,,高中,Y,*, 
10,014,03,090,0000,4,李高明珠,1,2,,55,,其他,N,*, 
10,014,03,090,0000,5,江金珠,1,2,,44,,大學,Y, , 
10,014,03,090,0000,6,邱天生,1,1,,55,,專科,Y,*, 
10,014,03,100,0000,1,王俊明,999,1,,53,,其他,N, , 
10,014,03,100,0000,2,金勝男,999,1,,59,,高中,Y,*, 
10,014,03,100,0000,3,林梅英,1,2,,58,,高中,N, , 
10,014,03,100,0000,4,張金福,999,1,,58,,高中,N, , 
10,014,03,100,0000,5,蔡宇嫻,999,2,,53,,其他,N,*, 
10,014,03,100,0000,6,高春花,999,2,,59,,其他,Y,*, 
10,014,04,030,0000,1,楊清順 Cinsun Pawtawan,999,1,,45,,高中,Y,*, 
10,014,04,030,0000,2,羅章榮 Kakupa Arang,1,1,,58,,高中,Y,*, 
10,014,04,060,0000,1,李三郎,999,1,,44,,高中,N, , 
10,014,04,060,0000,2,蔡錦祥,1,1,,74,,大學,Y,*, 
10,014,04,060,0000,3,林阿貴,999,1,,66,,高中,N, , 
10,014,04,060,0000,4,陳仁和,1,1,,64,,其他,Y,*, 
10,014,05,010,0000,1,賴秀星,999,2,,55,,其他,Y,*, 
10,014,05,010,0000,2,王福來,1,1,,56,,高中,Y,*, 
10,014,05,010,0000,3,張健三,1,1,,60,,其他,N, , 
10,014,05,010,0000,4,陳政宗,999,1,,41,,大學,N,*, 
